127.0.0.1 - - [06/Aug/2016:14:09:48 +0300] "GET /cargocpc/index.html HTTP/1.1" 200 124
192.168.0.68 - - [06/Aug/2016:14:44:21 +0300] "GET /jira/rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.activity.stream%2Cstreams.comment.action%2Cstream.error.unexpected%2Cstreams.jira.action%2Ccommon.date.relative HTTP/1.1" 200 4791
192.168.0.68 - - [06/Aug/2016:14:44:21 +0300] "GET /jira/rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.activity.stream%2Cstreams.comment.action%2Cstream.error.unexpected%2Cstreams.jira.action%2Ccommon.date.relative HTTP/1.1" 200 4791
192.168.0.68 - - [06/Aug/2016:14:44:21 +0300] "GET /jira/rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.activity.stream%2Cstreams.comment.action%2Cstream.error.unexpected%2Cstreams.jira.action%2Ccommon.date.relative HTTP/1.1" 200 4791
192.168.0.68 - - [06/Aug/2016:14:44:21 +0300] "GET /jira/rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.activity.stream%2Cstreams.comment.action%2Cstream.error.unexpected%2Cstreams.jira.action%2Ccommon.date.relative HTTP/1.1" 200 4791
192.168.0.68 - - [06/Aug/2016:14:44:21 +0300] "GET /jira/rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.activity.stream%2Cstreams.comment.action%2Cstream.error.unexpected%2Cstreams.jira.action%2Ccommon.date.relative HTTP/1.1" 200 4791
192.168.0.68 - - [06/Aug/2016:14:44:21 +0300] "GET /jira/plugins/servlet/gadgets/ifr?container=atlassian&mid=10003&nocache=1&country=RU&lang=ru&view=default&view-params=%7B%22writable%22%3A%22false%22%7D&st=atlassian%3ANnKqjbFsjFH8ztGOVGNdgP1dMGSfGnWRvfgA%2FUnHFMz1Je%2Ffkg7rJtgXTPTqhMavgDsVc%2Bz3QH%2FD%2FftBtojcgCzobf8Hiv5V%2FNp1nOYSCsGub9PoFxwmo8AhzXNGSbCDaSeb7upD51rDcxAk46Ysc5%2B3ukZiApmufQcjEqoXRImKxfeiPBXLXUszTvRJ0lC3P0iHInHwTXbSPNfMMgARR9OVR2j2gJFr1TZiLpuRWRRwLd1waHDnGHjuW0o%2FJ%2B5vkYtr3jFNwHDtSSEzwSTd6RPGcuD141RRsEx4TPgB2dK2y73hoJTdbeuXwjSNjryd4RbTvUK3fXNyksLFm6aKCiE6bDg%3D&up_isConfigured=true&up_isReallyConfigured=false&up_title=Your+Company+JIRA&up_titleRequired=true&up_numofentries=5&up_refresh=false&up_maxProviderLabelCharacters=50&up_rules=&up_renderingContext=&up_keys=__all_projects__&up_itemKeys=&up_username=&url=http%3A%2F%2Fnotebook-pc%3A2990%2Fjira%2Frest%2Fgadgets%2F1.0%2Fg%2Fcom.atlassian.streams.streams-jira-plugin%3Aactivitystream-gadget%2Fgadgets%2Factivitystream-gadget.xml&libs=auth-refresh HTTP/1.1" 200 10704
192.168.0.68 - - [06/Aug/2016:14:44:22 +0300] "GET /jira/rest/gadget/1.0/issueTable/jql?num=10&tableContext=jira.table.cols.dashboard&addDefault=true&enableSorting=true&paging=true&showActions=true&jql=assignee+%3D+currentUser()+AND+resolution+%3D+unresolved+ORDER+BY+priority+DESC%2C+created+ASC&sortBy=&startIndex=0&_=1470483860947 HTTP/1.1" 200 245
192.168.0.68 - - [06/Aug/2016:14:44:23 +0300] "GET /jira/rest/activity-stream/1.0/preferences?_=1470483863820 HTTP/1.1" 200 136
192.168.0.68 - - [06/Aug/2016:14:44:23 +0300] "GET /jira/s/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/6.0.9/_/download/resources/com.atlassian.streams.streams-jira-plugin:date-ru-RU/date.js?callback=ActivityStreams.loadDateJs&_=1470483863936 HTTP/1.1" 200 2512
192.168.0.68 - - [06/Aug/2016:14:44:24 +0300] "GET /jira/plugins/servlet/streams?maxResults=5&relativeLinks=true&_=1470483863844 HTTP/1.1" 200 2880
192.168.0.68 - - [06/Aug/2016:14:44:24 +0300] "GET /jira/s/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/1.0/_/download/resources/jira.webresources:global-static/wiki-renderer.css HTTP/1.1" 200 3242
192.168.0.68 - - [06/Aug/2016:14:44:34 +0300] "GET /jira/rest/api/1.0/menus/find_link?inAdminMode=false&_=1470483874346 HTTP/1.1" 200 631
192.168.0.68 - - [06/Aug/2016:14:44:36 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:44:38 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 496
192.168.0.68 - - [06/Aug/2016:14:44:38 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 732
192.168.0.68 - - [06/Aug/2016:14:44:38 +0300] "GET /jira/s/ac923b854532b68eb674ff801754d76c-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/4.2.15/_/download/batch/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:dnd-base/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:dnd-base.js?locale=ru-RU HTTP/1.1" 200 4543
192.168.0.68 - - [06/Aug/2016:14:44:38 +0300] "GET /jira/s/d7524864c6fe6f78f131fa739d936a67-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/4.2.15/_/download/batch/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:dnd-issue-drop-zone/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:dnd-issue-drop-zone.js?locale=ru-RU HTTP/1.1" 200 8609
192.168.0.68 - - [06/Aug/2016:14:44:38 +0300] "GET /jira/s/a64178202ff52ca3c122a5f17b984f42-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/7.1.9/_/download/batch/com.atlassian.jira.jira-view-issue-plugin:soy-templates/com.atlassian.jira.jira-view-issue-plugin:soy-templates.js?locale=ru-RU HTTP/1.1" 200 3233
192.168.0.68 - - [06/Aug/2016:14:44:38 +0300] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/4.2.15/_/download/batch/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:drag-and-drop-attachment-javascript-init/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:drag-and-drop-attachment-javascript-init.js HTTP/1.1" 200 1859
192.168.0.68 - - [06/Aug/2016:14:44:39 +0300] "GET /jira/s/dc7d30eb747d231e30af80716675538b-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/4.2.15/_/download/batch/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:dnd-issue-drop-zone/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:dnd-issue-drop-zone.css HTTP/1.1" 200 6544
192.168.0.68 - - [06/Aug/2016:14:44:39 +0300] "POST /jira/secure/QuickCreateIssue!default.jspa?decorator=none HTTP/1.1" 200 3083
192.168.0.68 - - [06/Aug/2016:14:44:39 +0300] "POST /jira/rest/quickedit/1.0/userpreferences/create HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:44:41 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:45:43 +0300] "POST /jira/secure/QuickCreateIssue!default.jspa?decorator=none HTTP/1.1" 200 3088
192.168.0.68 - - [06/Aug/2016:14:45:43 +0300] "POST /jira/rest/quickedit/1.0/userpreferences/create HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:45:45 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:45:55 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:45:56 +0300] "GET /jira/secure/admin/ViewIssueTypes.jspa HTTP/1.1" 200 8449
192.168.0.68 - - [06/Aug/2016:14:45:57 +0300] "GET /jira/download/contextbatch/js/atl.admin,jira.global,jira.admin,-_super/batch.js?cache=false&devtoolbar=false&healthcheck-resources=true&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true HTTP/1.1" 200 5476
192.168.0.68 - - [06/Aug/2016:14:45:57 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 416
192.168.0.68 - - [06/Aug/2016:14:45:57 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470483957869 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:45:57 +0300] "GET /jira/rest/qr/1.0/batching?_=1470483957870 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:45:57 +0300] "GET /jira/rest/plugins/1.0/notifications?_=1470483957922 HTTP/1.1" 200 3676
192.168.0.68 - - [06/Aug/2016:14:45:58 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:45:58 +0300] "GET /jira/rest/supportHealthCheck/1.0/check/admin?_=1470483958574 HTTP/1.1" 200 57
192.168.0.68 - - [06/Aug/2016:14:45:58 +0300] "GET /jira/rest/plugins/1.0/notifications/admin?_=1470483958619 HTTP/1.1" 200 5278
192.168.0.68 - - [06/Aug/2016:14:46:09 +0300] "GET /jira/secure/admin/DeleteIssueType!default.jspa?id=10100 HTTP/1.1" 200 8293
192.168.0.68 - - [06/Aug/2016:14:46:09 +0300] "GET /jira/download/contextbatch/js/atl.admin,jira.global,jira.admin,-_super/batch.js?cache=false&devtoolbar=false&healthcheck-resources=true&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true HTTP/1.1" 200 5476
192.168.0.68 - - [06/Aug/2016:14:46:10 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 416
192.168.0.68 - - [06/Aug/2016:14:46:10 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470483970547 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:10 +0300] "GET /jira/rest/qr/1.0/batching?_=1470483970549 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:10 +0300] "GET /jira/rest/plugins/1.0/notifications?_=1470483970597 HTTP/1.1" 200 3676
192.168.0.68 - - [06/Aug/2016:14:46:11 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:11 +0300] "GET /jira/rest/supportHealthCheck/1.0/check/admin?_=1470483971219 HTTP/1.1" 200 57
192.168.0.68 - - [06/Aug/2016:14:46:11 +0300] "GET /jira/rest/plugins/1.0/notifications/admin?_=1470483971213 HTTP/1.1" 200 5278
192.168.0.68 - - [06/Aug/2016:14:46:12 +0300] "POST /jira/secure/admin/DeleteIssueType.jspa HTTP/1.1" 302 -
192.168.0.68 - - [06/Aug/2016:14:46:12 +0300] "GET /jira/secure/admin/ViewIssueTypes.jspa HTTP/1.1" 200 8400
192.168.0.68 - - [06/Aug/2016:14:46:12 +0300] "GET /jira/download/contextbatch/js/atl.admin,jira.global,jira.admin,-_super/batch.js?cache=false&devtoolbar=false&healthcheck-resources=true&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true HTTP/1.1" 200 5476
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 416
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470483973251 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "GET /jira/rest/qr/1.0/batching?_=1470483973254 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "GET /jira/rest/plugins/1.0/notifications?_=1470483973304 HTTP/1.1" 200 3676
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "GET /jira/rest/supportHealthCheck/1.0/check/admin?_=1470483973535 HTTP/1.1" 200 57
192.168.0.68 - - [06/Aug/2016:14:46:13 +0300] "GET /jira/rest/plugins/1.0/notifications/admin?_=1470483973539 HTTP/1.1" 200 5278
192.168.0.68 - - [06/Aug/2016:14:46:14 +0300] "GET /jira/secure/admin/ViewCustomFields.jspa HTTP/1.1" 200 8481
192.168.0.68 - - [06/Aug/2016:14:46:14 +0300] "GET /jira/download/contextbatch/js/atl.admin,jira.global,jira.admin,-_super/batch.js?cache=false&devtoolbar=false&healthcheck-resources=true&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true HTTP/1.1" 200 5476
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 416
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470483975256 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "GET /jira/rest/qr/1.0/batching?_=1470483975261 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "GET /jira/rest/plugins/1.0/notifications?_=1470483975304 HTTP/1.1" 200 3676
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "GET /jira/rest/supportHealthCheck/1.0/check/admin?_=1470483975530 HTTP/1.1" 200 57
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "GET /jira/rest/plugins/1.0/notifications/admin?_=1470483975567 HTTP/1.1" 200 5278
192.168.0.68 - - [06/Aug/2016:14:46:15 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:46:20 +0300] "GET /jira/secure/admin/AssociateFieldToScreens!default.jspa?fieldId=customfield_10000&returnUrl=ViewCustomFields.jspa HTTP/1.1" 200 8768
192.168.0.68 - - [06/Aug/2016:14:46:20 +0300] "GET /jira/download/contextbatch/js/atl.admin,jira.global,jira.admin,-_super/batch.js?cache=false&devtoolbar=false&healthcheck-resources=true&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true HTTP/1.1" 200 5476
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 416
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470483981311 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "GET /jira/rest/qr/1.0/batching?_=1470483981315 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "GET /jira/rest/plugins/1.0/notifications?_=1470483981357 HTTP/1.1" 200 3676
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "GET /jira/rest/supportHealthCheck/1.0/check/admin?_=1470483981416 HTTP/1.1" 200 57
192.168.0.68 - - [06/Aug/2016:14:46:21 +0300] "GET /jira/rest/plugins/1.0/notifications/admin?_=1470483981689 HTTP/1.1" 200 5278
192.168.0.68 - - [06/Aug/2016:14:46:30 +0300] "POST /jira/secure/admin/AssociateFieldToScreens.jspa HTTP/1.1" 302 -
192.168.0.68 - - [06/Aug/2016:14:46:30 +0300] "GET /jira/secure/admin/ViewCustomFields.jspa HTTP/1.1" 200 8626
192.168.0.68 - - [06/Aug/2016:14:46:30 +0300] "GET /jira/download/contextbatch/js/atl.admin,jira.global,jira.admin,-_super/batch.js?cache=false&devtoolbar=false&healthcheck-resources=true&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true HTTP/1.1" 200 5476
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 416
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470483991510 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "GET /jira/rest/qr/1.0/batching?_=1470483991511 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "GET /jira/rest/plugins/1.0/notifications?_=1470483991560 HTTP/1.1" 200 3676
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "GET /jira/rest/plugins/1.0/notifications/admin?_=1470483991834 HTTP/1.1" 200 5278
192.168.0.68 - - [06/Aug/2016:14:46:31 +0300] "GET /jira/rest/supportHealthCheck/1.0/check/admin?_=1470483991831 HTTP/1.1" 200 57
192.168.0.68 - - [06/Aug/2016:14:46:33 +0300] "GET /jira/rest/api/1.0/menus/find_link?inAdminMode=true&_=1470483993925 HTTP/1.1" 200 631
192.168.0.68 - - [06/Aug/2016:14:46:35 +0300] "GET /jira/secure/CreateIssue!default.jspa HTTP/1.1" 302 -
192.168.0.68 - - [06/Aug/2016:14:46:36 +0300] "GET /jira/secure/CreateIssue.jspa?pid=10000&issuetype=10000 HTTP/1.1" 200 10507
192.168.0.68 - - [06/Aug/2016:14:46:38 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:46:39 +0300] "GET /jira/s/edec1890c0750f7ddad60ee1705f38cb-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/40a9e02c780eac7d22ad58b173c800fb/_/download/contextbatch/js/jira.create.issue,atl.general,jira.global,jira.general,-_super/batch.js?devtoolbar=false&is-server-instance=true&is-system-admin=true&locale=ru-RU&nps-acknowledged=true&nps-not-opted-out=true HTTP/1.1" 200 296708
192.168.0.68 - - [06/Aug/2016:14:46:40 +0300] "GET /jira/s/8b832952df85d37b86cdc3f1427d04a7-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/40a9e02c780eac7d22ad58b173c800fb/_/download/contextbatch/css/jira.create.issue,atl.general,jira.global,jira.general,-_super/batch.css?devtoolbar=false&is-server-instance=true&is-system-admin=true&nps-acknowledged=true&nps-not-opted-out=true HTTP/1.1" 200 54123
192.168.0.68 - - [06/Aug/2016:14:46:40 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 419
192.168.0.68 - - [06/Aug/2016:14:46:40 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470484000810 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:40 +0300] "GET /jira/rest/qr/1.0/batching?_=1470484000811 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:41 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:41 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:46:53 +0300] "POST /jira/secure/CreateIssueDetails.jspa HTTP/1.1" 200 10486
192.168.0.68 - - [06/Aug/2016:14:46:54 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 419
192.168.0.68 - - [06/Aug/2016:14:46:54 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470484014399 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:46:54 +0300] "GET /jira/rest/qr/1.0/batching?_=1470484014401 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:46:54 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:46:54 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:47:21 +0300] "GET /jira/rest/api/1.0/labels/suggest?query=&_=1470484041135 HTTP/1.1" 200 71
192.168.0.68 - - [06/Aug/2016:14:47:21 +0300] "GET /jira/rest/api/1.0/labels/suggest?query=&_=1470484041372 HTTP/1.1" 200 71
192.168.0.68 - - [06/Aug/2016:14:47:26 +0300] "GET /jira/rest/api/1.0/users/picker?showAvatar=true&query=&_=1470484046601 HTTP/1.1" 200 90
192.168.0.68 - - [06/Aug/2016:14:47:29 +0300] "POST /jira/secure/CreateIssueDetails.jspa HTTP/1.1" 200 10503
192.168.0.68 - - [06/Aug/2016:14:47:30 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 419
192.168.0.68 - - [06/Aug/2016:14:47:30 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470484050444 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:47:30 +0300] "GET /jira/rest/qr/1.0/batching?_=1470484050446 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:47:31 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:47:36 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:47:39 +0300] "GET /jira/secure/ShowTimeTrackingHelp.jspa?decorator=popup HTTP/1.1" 200 3469
192.168.0.68 - - [06/Aug/2016:14:47:39 +0300] "GET /jira/s/79d30f0137ccc76d5e19626bd21c8547-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/cd552f7df49765d82feeb4ce4bb507ca/_/download/contextbatch/js/jira.global,-_super/batch.js?locale=ru-RU HTTP/1.1" 200 12488
192.168.0.68 - - [06/Aug/2016:14:47:40 +0300] "GET /jira/s/7abeb2ec5581065610e15fbb83a03b22-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/cd552f7df49765d82feeb4ce4bb507ca/_/download/contextbatch/css/jira.global,-_super/batch.css HTTP/1.1" 200 37692
192.168.0.68 - - [06/Aug/2016:14:47:41 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:47:49 +0300] "POST /jira/secure/CreateIssueDetails.jspa HTTP/1.1" 302 -
192.168.0.68 - - [06/Aug/2016:14:47:50 +0300] "GET /jira/s/ac923b854532b68eb674ff801754d76c-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/8.0.13/_/download/batch/com.atlassian.jira.jira-issue-nav-plugin:viewissue-init/com.atlassian.jira.jira-issue-nav-plugin:viewissue-init.js?locale=ru-RU HTTP/1.1" 200 1672
192.168.0.68 - - [06/Aug/2016:14:47:52 +0300] "GET /jira/browse/TUTORIAL-2 HTTP/1.1" 200 15903
192.168.0.68 - - [06/Aug/2016:14:47:52 +0300] "GET /jira/images/border/spacer.gif HTTP/1.1" 200 43
192.168.0.68 - - [06/Aug/2016:14:47:54 +0300] "GET /jira/s/abc662e8f3f8b7fe2f6733e921766ac7-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/e5fe38dd98b0c5f13ad322e2488de1f8/_/download/contextbatch/css/jira.view.issue,com.atlassian.jira.jira-issue-nav-plugin:viewissue-standalone,atl.general,jira.global,jira.general,-_super/batch.css?devtoolbar=false&is-server-instance=true&is-system-admin=true&jira.create.linked.issue=true&nps-acknowledged=true&nps-not-opted-out=true&user-logged-in=true HTTP/1.1" 200 74115
192.168.0.68 - - [06/Aug/2016:14:47:54 +0300] "GET /jira/s/4d8e4eb10cfa3309f2b22ff931f3e609-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/e5fe38dd98b0c5f13ad322e2488de1f8/_/download/contextbatch/js/jira.view.issue,com.atlassian.jira.jira-issue-nav-plugin:viewissue-standalone,atl.general,jira.global,jira.general,-_super/batch.js?devtoolbar=false&is-server-instance=true&is-system-admin=true&jira.create.linked.issue=true&locale=ru-RU&nps-acknowledged=true&nps-not-opted-out=true&user-logged-in=true HTTP/1.1" 200 584637
192.168.0.68 - - [06/Aug/2016:14:47:54 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 341
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 448
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/017bee1cfb84708a7ba1e4bae9f57901/_/download/contextbatch/js/browser-metrics-plugin.contrib,-_super,-com.atlassian.jira.jira-issue-nav-plugin:viewissue-standalone,-atl.general/batch.js HTTP/1.1" 200 17647
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "GET /jira/rest/hipchat/integrations/1.0/issuepanel/data/TUTORIAL-2?_=1470484075632 HTTP/1.1" 200 183
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "GET /jira/rest/hipchat/integrations/1.0/configuration/status?_=1470484075663 HTTP/1.1" 200 100
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "GET /jira/rest/qr/1.0/batching?_=1470484075665 HTTP/1.1" 200 423
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "GET /jira/secure/AjaxIssueEditAction!default.jspa?decorator=none&issueId=10001&_=1470484075733 HTTP/1.1" 200 3765
192.168.0.68 - - [06/Aug/2016:14:47:55 +0300] "POST /jira/rest/webResources/1.0/resources HTTP/1.1" 200 394
192.168.0.68 - - [06/Aug/2016:14:47:56 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:47:57 +0300] "GET /jira/s/5a06bc5f010594461f92b3f2138548e8-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/a81343165111d6910e0430e294466ac2/_/download/contextbatch/css/com.atlassian.jira.jira-issue-nav-plugin:issuenav,-_super,-com.atlassian.jira.jira-issue-nav-plugin:viewissue-standalone,-jira.view.issue,-atl.general,-jira.general/batch.css HTTP/1.1" 200 4883
192.168.0.68 - - [06/Aug/2016:14:47:57 +0300] "GET /jira/s/1218a9153d69b4c87cddd53785062bd1-CDN/ru_RU-y15nid/71013/b6b48b2829824b869586ac216d119363/a81343165111d6910e0430e294466ac2/_/download/contextbatch/js/com.atlassian.jira.jira-issue-nav-plugin:issuenav,-_super,-com.atlassian.jira.jira-issue-nav-plugin:viewissue-standalone,-jira.view.issue,-atl.general,-jira.general/batch.js?locale=ru-RU HTTP/1.1" 200 177650
192.168.0.68 - - [06/Aug/2016:14:47:58 +0300] "GET /jira/rest/api/2/filter/favourite?expand=subscriptions[-5:]&_=1470484078167 HTTP/1.1" 200 44
192.168.0.68 - - [06/Aug/2016:14:48:02 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:48:17 +0300] "POST /jira/rest/analytics/1.0/publish/bulk HTTP/1.1" 200 40
192.168.0.68 - - [06/Aug/2016:14:48:18 +0300] "POST /jira/secure/AjaxIssueAction.jspa?decorator=none HTTP/1.1" 200 10135
192.168.0.68 - - [06/Aug/2016:14:48:18 +0300] "GET /jira/rest/hipchat/integrations/1.0/issuepanel/data/TUTORIAL-2?_=1470484098874 HTTP/1.1" 200 183
192.168.0.68 - - [06/Aug/2016:14:48:19 +0300] "POST /jira/rest/issueNav/1/issueTable/stable HTTP/1.1" 200 495
